f_0,tf_0,f_lp_0,tf_lp_0,f_1,tf_1,f_lp_1,tf_lp_1,f_2,tf_2,f_lp_2,tf_lp_2
0.000000e+00,-3.307637e+02,0.000000e+00,6.495042e+01,0.000000e+00,-3.365376e+02,0.000000e+00,3.247521e+01,0.000000e+00,-3.383532e+02,0.000000e+00,1.623760e+01
5.005005e-04,-7.198975e+01,5.005005e-04,6.497272e+01,5.005005e-04,-8.918925e+01,5.005005e-04,3.248190e+01,5.005005e-04,-8.306845e+01,5.005005e-04,1.623983e+01
1.001001e-03,-6.596387e+01,1.001001e-03,6.503986e+01,1.001001e-03,-8.316827e+01,1.001001e-03,3.250198e+01,1.001001e-03,-7.704779e+01,1.001001e-03,1.624652e+01
1.501502e-03,-6.243323e+01,1.501502e-03,6.515258e+01,1.501502e-03,-7.964582e+01,1.501502e-03,3.253553e+01,1.501502e-03,-7.352586e+01,1.501502e-03,1.625768e+01
2.002002e-03,-5.992213e+01,2.002002e-03,6.531214e+01,2.002002e-03,-7.714616e+01,2.002002e-03,3.258267e+01,2.002002e-03,-7.102693e+01,2.002002e-03,1.627333e+01
2.502503e-03,-5.796808e+01,2.502503e-03,6.552038e+01,2.502503e-03,-7.520682e+01,2.502503e-03,3.264358e+01,2.502503e-03,-6.908853e+01,2.502503e-03,1.629348e+01
3.003003e-03,-5.636508e+01,3.003003e-03,6.577982e+01,3.003003e-03,-7.362181e+01,3.003003e-03,3.271847e+01,3.003003e-03,-6.750467e+01,3.003003e-03,1.631819e+01
3.503504e-03,-5.500326e+01,3.503504e-03,6.609375e+01,3.503504e-03,-7.228123e+01,3.503504e-03,3.280764e+01,3.503504e-03,-6.616545e+01,3.503504e-03,1.634747e+01
4.004004e-03,-5.381702e+01,4.004004e-03,6.646645e+01,4.004004e-03,-7.111950e+01,4.004004e-03,3.291142e+01,4.004004e-03,-6.500528e+01,4.004004e-03,1.638138e+01
4.504505e-03,-5.276406e+01,4.504505e-03,6.690342e+01,4.504505e-03,-7.009430e+01,4.504505e-03,3.303023e+01,4.504505e-03,-6.398186e+01,4.504505e-03,1.641998e+01
5.005005e-03,-5.181548e+01,5.005005e-03,6.741176e+01,5.005005e-03,-6.917676e+01,5.005005e-03,3.316455e+01,5.005005e-03,-6.306630e+01,5.005005e-03,1.646332e+01
5.505506e-03,-5.095070e+01,5.505506e-03,6.800067e+01,5.505506e-03,-6.834625e+01,5.505506e-03,3.331493e+01,5.505506e-03,-6.223798e+01,5.505506e-03,1.651147e+01
6.006006e-03,-5.015450e+01,6.006006e-03,6.868231e+01,6.006006e-03,-6.758758e+01,6.006006e-03,3.348203e+01,6.006006e-03,-6.148171e+01,6.006006e-03,1.656452e+01
6.506507e-03,-4.941533e+01,6.506507e-03,6.947300e+01,6.506507e-03,-6.688918e+01,6.506507e-03,3.366660e+01,6.506507e-03,-6.078592e+01,6.506507e-03,1.662255e+01
7.007007e-03,-4.872422e+01,7.007007e-03,7.039524e+01,7.007007e-03,-6.624207e+01,7.007007e-03,3.386949e+01,7.007007e-03,-6.014164e+01,7.007007e-03,1.668566e+01
7.507508e-03,-4.807404e+01,7.507508e-03,7.148120e+01,7.507508e-03,-6.563915e+01,7.507508e-03,3.409171e+01,7.507508e-03,-5.954174e+01,7.507508e-03,1.675396e+01
8.008008e-03,-4.745907e+01,8.008008e-03,7.277890e+01,8.008008e-03,-6.507466e+01,8.008008e-03,3.433440e+01,8.008008e-03,-5.898049e+01,8.008008e-03,1.682757e+01
8.508509e-03,-4.687462e+01,8.508509e-03,7.436463e+01,8.508509e-03,-6.454391e+01,8.508509e-03,3.459888e+01,8.508509e-03,-5.845320e+01,8.508509e-03,1.690662e+01
9.009009e-03,-4.631680e+01,9.009009e-03,7.637033e+01,9.009009e-03,-6.404302e+01,9.009009e-03,3.488667e+01,9.009009e-03,-5.795596e+01,9.009009e-03,1.699126e+01
9.509510e-03,-4.578236e+01,9.509510e-03,7.905543e+01,9.509510e-03,-6.356873e+01,9.509510e-03,3.519958e+01,9.509510e-03,-5.748553e+01,9.509510e-03,1.708164e+01
1.001001e-02,-4.526856e+01,1.001001e-02,8.305293e+01,1.001001e-02,-6.311827e+01,1.001001e-02,3.553966e+01,1.001001e-02,-5.703915e+01,1.001001e-02,1.717793e+01
1.051051e-02,-4.477304e+01,1.051051e-02,9.084022e+01,1.051051e-02,-6.268931e+01,1.051051e-02,3.590936e+01,1.051051e-02,-5.661447e+01,1.051051e-02,1.728033e+01
1.101101e-02,-4.429378e+01,1.101101e-02,3.000000e+02,1.101101e-02,-6.227981e+01,1.101101e-02,3.631157e+01,1.101101e-02,-5.620947e+01,1.101101e-02,1.738903e+01
1.151151e-02,-4.382905e+01,1.151151e-02,8.513427e+01,1.151151e-02,-6.188802e+01,1.151151e-02,3.674973e+01,1.151151e-02,-5.582238e+01,1.151151e-02,1.750427e+01
1.201201e-02,-4.337732e+01,1.201201e-02,8.023185e+01,1.201201e-02,-6.151242e+01,1.201201e-02,3.722799e+01,1.201201e-02,-5.545169e+01,1.201201e-02,1.762628e+01
1.251251e-02,-4.293724e+01,1.251251e-02,7.713705e+01,1.251251e-02,-6.115165e+01,1.251251e-02,3.775140e+01,1.251251e-02,-5.509604e+01,1.251251e-02,1.775533e+01
1.301301e-02,-4.250766e+01,1.301301e-02,7.488570e+01,1.301301e-02,-6.080454e+01,1.301301e-02,3.832618e+01,1.301301e-02,-5.475426e+01,1.301301e-02,1.789172e+01
1.351351e-02,-4.208751e+01,1.351351e-02,7.312901e+01,1.351351e-02,-6.047003e+01,1.351351e-02,3.896010e+01,1.351351e-02,-5.442530e+01,1.351351e-02,1.803577e+01
1.401401e-02,-4.167588e+01,1.401401e-02,7.170085e+01,1.401401e-02,-6.014719e+01,1.401401e-02,3.966308e+01,1.401401e-02,-5.410821e+01,1.401401e-02,1.818782e+01
1.451451e-02,-4.127192e+01,1.451451e-02,7.050910e+01,1.451451e-02,-5.983519e+01,1.451451e-02,4.044799e+01,1.451451e-02,-5.380217e+01,1.451451e-02,1.834826e+01
1.501502e-02,-4.087491e+01,1.501502e-02,6.949741e+01,1.501502e-02,-5.953326e+01,1.501502e-02,4.133198e+01,1.501502e-02,-5.350642e+01,1.501502e-02,1.851751e+01
1.551552e-02,-4.048417e+01,1.551552e-02,6.862887e+01,1.551552e-02,-5.924074e+01,1.551552e-02,4.233861e+01,1.551552e-02,-5.322028e+01,1.551552e-02,1.869604e+01
1.601602e-02,-4.009908e+01,1.601602e-02,6.787810e+01,1.601602e-02,-5.895701e+01,1.601602e-02,4.350146e+01,1.601602e-02,-5.294314e+01,1.601602e-02,1.888436e+01
1.651652e-02,-3.971911e+01,1.651652e-02,6.722697e+01,1.651652e-02,-5.868151e+01,1.651652e-02,4.487080e+01,1.651652e-02,-5.267444e+01,1.651652e-02,1.908303e+01
1.701702e-02,-3.934375e+01,1.701702e-02,6.666216e+01,1.701702e-02,-5.841374e+01,1.701702e-02,4.652687e+01,1.701702e-02,-5.241368e+01,1.701702e-02,1.929268e+01
1.751752e-02,-3.897255e+01,1.751752e-02,6.617373e+01,1.751752e-02,-5.815322e+01,1.751752e-02,4.860966e+01,1.751752e-02,-5.216039e+01,1.751752e-02,1.951401e+01
1.801802e-02,-3.860509e+01,1.801802e-02,6.575412e+01,1.801802e-02,-5.789955e+01,1.801802e-02,5.139866e+01,1.801802e-02,-5.191415e+01,1.801802e-02,1.974781e+01
1.851852e-02,-3.824098e+01,1.851852e-02,6.539756e+01,1.851852e-02,-5.765233e+01,1.851852e-02,5.559566e+01,1.851852e-02,-5.167457e+01,1.851852e-02,1.999493e+01
1.901902e-02,-3.787988e+01,1.901902e-02,6.509967e+01,1.901902e-02,-5.741120e+01,1.901902e-02,6.418038e+01,1.901902e-02,-5.144129e+01,1.901902e-02,2.025637e+01
1.951952e-02,-3.752146e+01,1.951952e-02,6.485716e+01,1.951952e-02,-5.717583e+01,1.951952e-02,3.000000e+02,1.951952e-02,-5.121399e+01,1.951952e-02,2.053323e+01
2.002002e-02,-3.716543e+01,2.002002e-02,6.466766e+01,2.002002e-02,-5.694593e+01,2.002002e-02,5.651375e+01,2.002002e-02,-5.099236e+01,2.002002e-02,2.082676e+01
2.052052e-02,-3.681151e+01,2.052052e-02,6.452955e+01,2.052052e-02,-5.672119e+01,2.052052e-02,5.183394e+01,2.052052e-02,-5.077611e+01,2.052052e-02,2.113838e+01
2.102102e-02,-3.645944e+01,2.102102e-02,6.444190e+01,2.102102e-02,-5.650137e+01,2.102102e-02,4.879731e+01,2.102102e-02,-5.056499e+01,2.102102e-02,2.146974e+01
2.152152e-02,-3.610899e+01,2.152152e-02,6.440444e+01,2.152152e-02,-5.628622e+01,2.152152e-02,4.654527e+01,2.152152e-02,-5.035875e+01,2.152152e-02,2.182271e+01
2.202202e-02,-3.575994e+01,2.202202e-02,6.441748e+01,2.202202e-02,-5.607552e+01,2.202202e-02,4.475573e+01,2.202202e-02,-5.015716e+01,2.202202e-02,2.219949e+01
2.252252e-02,-3.541207e+01,2.252252e-02,6.448200e+01,2.252252e-02,-5.586904e+01,2.252252e-02,4.327233e+01,2.252252e-02,-4.996002e+01,2.252252e-02,2.260262e+01
2.302302e-02,-3.506520e+01,2.302302e-02,6.459964e+01,2.302302e-02,-5.566661e+01,2.302302e-02,4.200726e+01,2.302302e-02,-4.976712e+01,2.302302e-02,2.303512e+01
2.352352e-02,-3.471914e+01,2.352352e-02,6.477281e+01,2.352352e-02,-5.546802e+01,2.352352e-02,4.090625e+01,2.352352e-02,-4.957829e+01,2.352352e-02,2.350056e+01
2.402402e-02,-3.437374e+01,2.402402e-02,6.500482e+01,2.402402e-02,-5.527311e+01,2.402402e-02,3.993345e+01,2.402402e-02,-4.939334e+01,2.402402e-02,2.400325e+01
2.452452e-02,-3.402882e+01,2.452452e-02,6.530001e+01,2.452452e-02,-5.508171e+01,2.452452e-02,3.906390e+01,2.452452e-02,-4.921213e+01,2.452452e-02,2.454843e+01
2.502503e-02,-3.368424e+01,2.502503e-02,6.566411e+01,2.502503e-02,-5.489368e+01,2.502503e-02,3.827958e+01,2.502503e-02,-4.903448e+01,2.502503e-02,2.514254e+01
2.552553e-02,-3.333987e+01,2.552553e-02,6.610457e+01,2.552553e-02,-5.470886e+01,2.552553e-02,3.756704e+01,2.552553e-02,-4.886027e+01,2.552553e-02,2.579367e+01
2.602603e-02,-3.299557e+01,2.602603e-02,6.663114e+01,2.602603e-02,-5.452713e+01,2.602603e-02,3.691601e+01,2.602603e-02,-4.868935e+01,2.602603e-02,2.651213e+01
2.652653e-02,-3.265121e+01,2.652653e-02,6.725683e+01,2.652653e-02,-5.434836e+01,2.652653e-02,3.631844e+01,2.652653e-02,-4.852160e+01,2.652653e-02,2.731135e+01
2.702703e-02,-3.230667e+01,2.702703e-02,6.799922e+01,2.702703e-02,-5.417242e+01,2.702703e-02,3.576796e+01,2.702703e-02,-4.835690e+01,2.702703e-02,2.820929e+01
2.752753e-02,-3.196185e+01,2.752753e-02,6.888283e+01,2.752753e-02,-5.399920e+01,2.752753e-02,3.525943e+01,2.752753e-02,-4.819514e+01,2.752753e-02,2.923075e+01
2.802803e-02,-3.161664e+01,2.802803e-02,6.994299e+01,2.802803e-02,-5.382860e+01,2.802803e-02,3.478866e+01,2.802803e-02,-4.803620e+01,2.802803e-02,3.041130e+01
2.852853e-02,-3.127094e+01,2.852853e-02,7.123325e+01,2.852853e-02,-5.366051e+01,2.852853e-02,3.435220e+01,2.852853e-02,-4.787999e+01,2.852853e-02,3.180463e+01
2.902903e-02,-3.092464e+01,2.902903e-02,7.284021e+01,2.902903e-02,-5.349484e+01,2.902903e-02,3.394718e+01,2.902903e-02,-4.772641e+01,2.902903e-02,3.349742e+01
2.952953e-02,-3.057766e+01,2.952953e-02,7.491767e+01,2.952953e-02,-5.333149e+01,2.952953e-02,3.357121e+01,2.952953e-02,-4.757537e+01,2.952953e-02,3.564351e+01
3.003003e-02,-3.022992e+01,3.003003e-02,7.778099e+01,3.003003e-02,-5.317038e+01,3.003003e-02,3.322228e+01,3.003003e-02,-4.742678e+01,3.003003e-02,3.855824e+01
3.053053e-02,-2.988132e+01,3.053053e-02,8.226300e+01,3.053053e-02,-5.301142e+01,3.053053e-02,3.289871e+01,3.053053e-02,-4.728056e+01,3.053053e-02,4.307433e+01
3.103103e-02,-2.953178e+01,3.103103e-02,3.000000e+02,3.103103e-02,-5.285455e+01,3.103103e-02,3.259908e+01,3.103103e-02,-4.713663e+01,3.103103e-02,3.000000e+02
3.153153e-02,-2.918123e+01,3.153153e-02,9.025764e+01,3.153153e-02,-5.269967e+01,3.153153e-02,3.232220e+01,3.153153e-02,-4.699491e+01,3.153153e-02,5.108443e+01
3.203203e-02,-2.882959e+01,3.203203e-02,8.133385e+01,3.203203e-02,-5.254672e+01,3.203203e-02,3.206709e+01,3.203203e-02,-4.685534e+01,3.203203e-02,4.214151e+01
3.253253e-02,-2.847680e+01,3.253253e-02,7.700604e+01,3.253253e-02,-5.239564e+01,3.253253e-02,3.183291e+01,3.253253e-02,-4.671784e+01,3.253253e-02,3.777620e+01
3.303303e-02,-2.812277e+01,3.303303e-02,7.413262e+01,3.303303e-02,-5.224635e+01,3.303303e-02,3.161902e+01,3.303303e-02,-4.658236e+01,3.303303e-02,3.484649e+01
3.353353e-02,-2.776745e+01,3.353353e-02,7.199190e+01,3.353353e-02,-5.209880e+01,3.353353e-02,3.142489e+01,3.353353e-02,-4.644882e+01,3.353353e-02,3.263016e+01
3.403403e-02,-2.741077e+01,3.403403e-02,7.029925e+01,3.403403e-02,-5.195292e+01,3.403403e-02,3.125011e+01,3.403403e-02,-4.631718e+01,3.403403e-02,3.084197e+01
3.453453e-02,-2.705266e+01,3.453453e-02,6.891311e+01,3.453453e-02,-5.180867e+01,3.453453e-02,3.109442e+01,3.453453e-02,-4.618737e+01,3.453453e-02,2.933965e+01
3.503504e-02,-2.669306e+01,3.503504e-02,6.775298e+01,3.503504e-02,-5.166597e+01,3.503504e-02,3.095764e+01,3.503504e-02,-4.605934e+01,3.503504e-02,2.804190e+01
3.553554e-02,-2.633191e+01,3.553554e-02,6.676896e+01,3.553554e-02,-5.152480e+01,3.553554e-02,3.083974e+01,3.553554e-02,-4.593304e+01,3.553554e-02,2.689786e+01
3.603604e-02,-2.596916e+01,3.603604e-02,6.592820e+01,3.603604e-02,-5.138508e+01,3.603604e-02,3.074076e+01,3.603604e-02,-4.580842e+01,3.603604e-02,2.587359e+01
3.653654e-02,-2.560474e+01,3.653654e-02,6.520816e+01,3.653654e-02,-5.124678e+01,3.653654e-02,3.066088e+01,3.653654e-02,-4.568543e+01,3.653654e-02,2.494531e+01
3.703704e-02,-2.523860e+01,3.703704e-02,6.459296e+01,3.703704e-02,-5.110985e+01,3.703704e-02,3.060040e+01,3.703704e-02,-4.556403e+01,3.703704e-02,2.409571e+01
3.753754e-02,-2.487067e+01,3.753754e-02,6.407127e+01,3.753754e-02,-5.097424e+01,3.753754e-02,3.055971e+01,3.753754e-02,-4.544417e+01,3.753754e-02,2.331180e+01
3.803804e-02,-2.450092e+01,3.803804e-02,6.363498e+01,3.803804e-02,-5.083992e+01,3.803804e-02,3.053936e+01,3.803804e-02,-4.532580e+01,3.803804e-02,2.258355e+01
3.853854e-02,-2.412928e+01,3.853854e-02,6.327846e+01,3.853854e-02,-5.070684e+01,3.853854e-02,3.054003e+01,3.853854e-02,-4.520890e+01,3.853854e-02,2.190311e+01
3.903904e-02,-2.375569e+01,3.903904e-02,6.299802e+01,3.903904e-02,-5.057496e+01,3.903904e-02,3.056258e+01,3.903904e-02,-4.509342e+01,3.903904e-02,2.126418e+01
3.953954e-02,-2.338011e+01,3.953954e-02,6.279160e+01,3.953954e-02,-5.044425e+01,3.953954e-02,3.060804e+01,3.953954e-02,-4.497932e+01,3.953954e-02,2.066162e+01
4.004004e-02,-2.300249e+01,4.004004e-02,6.265860e+01,4.004004e-02,-5.031466e+01,4.004004e-02,3.067763e+01,4.004004e-02,-4.486656e+01,4.004004e-02,2.009121e+01
4.054054e-02,-2.262276e+01,4.054054e-02,6.259986e+01,4.054054e-02,-5.018618e+01,4.054054e-02,3.077284e+01,4.054054e-02,-4.475512e+01,4.054054e-02,1.954944e+01
4.104104e-02,-2.224088e+01,4.104104e-02,6.261767e+01,4.104104e-02,-5.005875e+01,4.104104e-02,3.089543e+01,4.104104e-02,-4.464496e+01,4.104104e-02,1.903334e+01
4.154154e-02,-2.185679e+01,4.154154e-02,6.271594e+01,4.154154e-02,-4.993235e+01,4.154154e-02,3.104752e+01,4.154154e-02,-4.453605e+01,4.154154e-02,1.854038e+01
4.204204e-02,-2.147045e+01,4.204204e-02,6.290051e+01,4.204204e-02,-4.980696e+01,4.204204e-02,3.123163e+01,4.204204e-02,-4.442835e+01,4.204204e-02,1.806840e+01
4.254254e-02,-2.108180e+01,4.254254e-02,6.317963e+01,4.254254e-02,-4.968252e+01,4.254254e-02,3.145080e+01,4.254254e-02,-4.432184e+01,4.254254e-02,1.761552e+01
4.304304e-02,-2.069078e+01,4.304304e-02,6.356472e+01,4.304304e-02,-4.955903e+01,4.304304e-02,3.170871e+01,4.304304e-02,-4.421648e+01,4.304304e-02,1.718012e+01
