f_fp_0,fp_0,f_fp_1,fp_1,f_fp_2,fp_2,f_fp_3,fp_3,f_fp_4,fp_4,f_fp_5,fp_5,f_fp_6,fp_6,f_fp_7,fp_7,f_bb,bb
4.160156e-01,-2.622900e+02,4.160156e-01,-2.567567e+02,4.160156e-01,-2.537263e+02,4.160156e-01,-2.513870e+02,4.160156e-01,-2.469286e+02,4.160156e-01,-2.308760e+02,4.160156e-01,-1.928720e+02,4.160156e-01,-2.135027e+02,4.160156e-01,-2.648267e+02
4.165039e-01,-2.653889e+02,4.165039e-01,-2.569624e+02,4.165039e-01,-2.541508e+02,4.165039e-01,-2.503088e+02,4.165039e-01,-2.464816e+02,4.165039e-01,-2.319422e+02,4.165039e-01,-1.932814e+02,4.165039e-01,-2.157220e+02,4.165039e-01,-2.650594e+02
4.169922e-01,-2.620109e+02,4.169922e-01,-2.575713e+02,4.169922e-01,-2.562088e+02,4.169922e-01,-2.510067e+02,4.169922e-01,-2.452612e+02,4.169922e-01,-2.326260e+02,4.169922e-01,-1.932136e+02,4.169922e-01,-2.164906e+02,4.169922e-01,-2.667073e+02
4.174805e-01,-2.594233e+02,4.174805e-01,-2.573466e+02,4.174805e-01,-2.571831e+02,4.174805e-01,-2.525588e+02,4.174805e-01,-2.438248e+02,4.174805e-01,-2.329502e+02,4.174805e-01,-1.920609e+02,4.174805e-01,-2.156619e+02,4.174805e-01,-2.652184e+02
4.179688e-01,-2.594248e+02,4.179688e-01,-2.571933e+02,4.179688e-01,-2.555883e+02,4.179688e-01,-2.535883e+02,4.179688e-01,-2.441112e+02,4.179688e-01,-2.325524e+02,4.179688e-01,-1.901608e+02,4.179688e-01,-2.159236e+02,4.179688e-01,-2.655329e+02
4.184570e-01,-2.599232e+02,4.184570e-01,-2.573882e+02,4.184570e-01,-2.548875e+02,4.184570e-01,-2.513885e+02,4.184570e-01,-2.431133e+02,4.184570e-01,-2.310912e+02,4.184570e-01,-1.883224e+02,4.184570e-01,-2.128777e+02,4.184570e-01,-2.655824e+02
4.189453e-01,-2.591352e+02,4.189453e-01,-2.566846e+02,4.189453e-01,-2.547665e+02,4.189453e-01,-2.511357e+02,4.189453e-01,-2.440797e+02,4.189453e-01,-2.324945e+02,4.189453e-01,-1.880121e+02,4.189453e-01,-2.116705e+02,4.189453e-01,-2.647345e+02
4.194336e-01,-2.589439e+02,4.194336e-01,-2.585707e+02,4.194336e-01,-2.535587e+02,4.194336e-01,-2.509048e+02,4.194336e-01,-2.461048e+02,4.194336e-01,-2.333818e+02,4.194336e-01,-1.885703e+02,4.194336e-01,-2.121497e+02,4.194336e-01,-2.647270e+02
4.199219e-01,-2.618253e+02,4.199219e-01,-2.595050e+02,4.199219e-01,-2.525616e+02,4.199219e-01,-2.508973e+02,4.199219e-01,-2.451868e+02,4.199219e-01,-2.339329e+02,4.199219e-01,-1.894193e+02,4.199219e-01,-2.097789e+02,4.199219e-01,-2.637337e+02
4.204102e-01,-2.639228e+02,4.204102e-01,-2.576403e+02,4.204102e-01,-2.527660e+02,4.204102e-01,-2.510689e+02,4.204102e-01,-2.439776e+02,4.204102e-01,-2.316539e+02,4.204102e-01,-1.889944e+02,4.204102e-01,-2.092006e+02,4.204102e-01,-2.631702e+02
4.208984e-01,-2.609802e+02,4.208984e-01,-2.571042e+02,4.208984e-01,-2.543681e+02,4.208984e-01,-2.516359e+02,4.208984e-01,-2.458616e+02,4.208984e-01,-2.325820e+02,4.208984e-01,-1.893934e+02,4.208984e-01,-2.078874e+02,4.208984e-01,-2.613193e+02
4.213867e-01,-2.604097e+02,4.213867e-01,-2.576251e+02,4.213867e-01,-2.555216e+02,4.213867e-01,-2.531342e+02,4.213867e-01,-2.469638e+02,4.213867e-01,-2.342001e+02,4.213867e-01,-1.895228e+02,4.213867e-01,-2.061959e+02,4.213867e-01,-2.538544e+02
4.218750e-01,-2.608601e+02,4.218750e-01,-2.579771e+02,4.218750e-01,-2.561786e+02,4.218750e-01,-2.539080e+02,4.218750e-01,-2.459451e+02,4.218750e-01,-2.325548e+02,4.218750e-01,-1.887311e+02,4.218750e-01,-2.083963e+02,4.218750e-01,-2.496787e+02
4.223633e-01,-2.618178e+02,4.223633e-01,-2.583661e+02,4.223633e-01,-2.553288e+02,4.223633e-01,-2.533853e+02,4.223633e-01,-2.457620e+02,4.223633e-01,-2.312730e+02,4.223633e-01,-1.891207e+02,4.223633e-01,-2.083746e+02,4.223633e-01,-2.537008e+02
4.228516e-01,-2.632397e+02,4.228516e-01,-2.599464e+02,4.228516e-01,-2.545321e+02,4.228516e-01,-2.523580e+02,4.228516e-01,-2.454498e+02,4.228516e-01,-2.304251e+02,4.228516e-01,-1.906073e+02,4.228516e-01,-2.075041e+02,4.228516e-01,-2.610537e+02
4.233398e-01,-2.617402e+02,4.233398e-01,-2.579228e+02,4.233398e-01,-2.536028e+02,4.233398e-01,-2.502352e+02,4.233398e-01,-2.452239e+02,4.233398e-01,-2.321055e+02,4.233398e-01,-1.915859e+02,4.233398e-01,-2.057217e+02,4.233398e-01,-2.640301e+02
4.238281e-01,-2.601796e+02,4.238281e-01,-2.573728e+02,4.238281e-01,-2.543740e+02,4.238281e-01,-2.489890e+02,4.238281e-01,-2.439383e+02,4.238281e-01,-2.341573e+02,4.238281e-01,-1.931373e+02,4.238281e-01,-2.041916e+02,4.238281e-01,-2.629181e+02
4.243164e-01,-2.610655e+02,4.243164e-01,-2.584403e+02,4.243164e-01,-2.562123e+02,4.243164e-01,-2.508765e+02,4.243164e-01,-2.452227e+02,4.243164e-01,-2.336315e+02,4.243164e-01,-1.964470e+02,4.243164e-01,-2.050125e+02,4.243164e-01,-2.640586e+02
4.248047e-01,-2.622995e+02,4.248047e-01,-2.598380e+02,4.248047e-01,-2.545209e+02,4.248047e-01,-2.530952e+02,4.248047e-01,-2.485305e+02,4.248047e-01,-2.334897e+02,4.248047e-01,-1.994501e+02,4.248047e-01,-2.049045e+02,4.248047e-01,-2.648342e+02
4.252930e-01,-2.624527e+02,4.252930e-01,-2.589667e+02,4.252930e-01,-2.547166e+02,4.252930e-01,-2.527884e+02,4.252930e-01,-2.506792e+02,4.252930e-01,-2.338432e+02,4.252930e-01,-2.037987e+02,4.252930e-01,-2.038129e+02,4.252930e-01,-2.634426e+02
4.257812e-01,-2.610724e+02,4.257812e-01,-2.593047e+02,4.257812e-01,-2.564477e+02,4.257812e-01,-2.530189e+02,4.257812e-01,-2.484543e+02,4.257812e-01,-2.350179e+02,4.257812e-01,-2.069771e+02,4.257812e-01,-2.016026e+02,4.257812e-01,-2.630512e+02
4.262695e-01,-2.608313e+02,4.262695e-01,-2.605222e+02,4.262695e-01,-2.562713e+02,4.262695e-01,-2.525021e+02,4.262695e-01,-2.464601e+02,4.262695e-01,-2.349384e+02,4.262695e-01,-2.025299e+02,4.262695e-01,-1.983201e+02,4.262695e-01,-2.652307e+02
4.267578e-01,-2.621335e+02,4.267578e-01,-2.616319e+02,4.267578e-01,-2.570900e+02,4.267578e-01,-2.517284e+02,4.267578e-01,-2.464417e+02,4.267578e-01,-2.337569e+02,4.267578e-01,-1.979386e+02,4.267578e-01,-1.995535e+02,4.267578e-01,-2.681255e+02
4.272461e-01,-2.627004e+02,4.272461e-01,-2.612132e+02,4.272461e-01,-2.574643e+02,4.272461e-01,-2.522972e+02,4.272461e-01,-2.470706e+02,4.272461e-01,-2.334179e+02,4.272461e-01,-1.950026e+02,4.272461e-01,-1.999613e+02,4.272461e-01,-2.680804e+02
4.277344e-01,-2.629453e+02,4.277344e-01,-2.588929e+02,4.277344e-01,-2.568136e+02,4.277344e-01,-2.524575e+02,4.277344e-01,-2.470305e+02,4.277344e-01,-2.351261e+02,4.277344e-01,-1.936210e+02,4.277344e-01,-1.979952e+02,4.277344e-01,-2.669956e+02
4.282227e-01,-2.614142e+02,4.282227e-01,-2.581937e+02,4.282227e-01,-2.551885e+02,4.282227e-01,-2.519609e+02,4.282227e-01,-2.475869e+02,4.282227e-01,-2.343385e+02,4.282227e-01,-1.907791e+02,4.282227e-01,-1.975468e+02,4.282227e-01,-2.647261e+02
4.287109e-01,-2.616584e+02,4.287109e-01,-2.578691e+02,4.287109e-01,-2.533280e+02,4.287109e-01,-2.535335e+02,4.287109e-01,-2.470733e+02,4.287109e-01,-2.340202e+02,4.287109e-01,-1.886553e+02,4.287109e-01,-1.975215e+02,4.287109e-01,-2.648077e+02
4.291992e-01,-2.630548e+02,4.291992e-01,-2.567601e+02,4.291992e-01,-2.541592e+02,4.291992e-01,-2.540402e+02,4.291992e-01,-2.462398e+02,4.291992e-01,-2.361404e+02,4.291992e-01,-1.860949e+02,4.291992e-01,-1.964688e+02,4.291992e-01,-2.651068e+02
4.296875e-01,-2.629860e+02,4.296875e-01,-2.570577e+02,4.296875e-01,-2.555922e+02,4.296875e-01,-2.557198e+02,4.296875e-01,-2.464138e+02,4.296875e-01,-2.366327e+02,4.296875e-01,-1.866098e+02,4.296875e-01,-1.943326e+02,4.296875e-01,-2.642682e+02
4.301758e-01,-2.609070e+02,4.301758e-01,-2.570332e+02,4.301758e-01,-2.549108e+02,4.301758e-01,-2.558981e+02,4.301758e-01,-2.463231e+02,4.301758e-01,-2.362961e+02,4.301758e-01,-1.872131e+02,4.301758e-01,-1.945758e+02,4.301758e-01,-2.655374e+02
4.306641e-01,-2.620458e+02,4.306641e-01,-2.577292e+02,4.306641e-01,-2.552538e+02,4.306641e-01,-2.539491e+02,4.306641e-01,-2.466176e+02,4.306641e-01,-2.389183e+02,4.306641e-01,-1.892595e+02,4.306641e-01,-1.947198e+02,4.306641e-01,-2.662921e+02
4.311523e-01,-2.646835e+02,4.311523e-01,-2.585408e+02,4.311523e-01,-2.552579e+02,4.311523e-01,-2.522846e+02,4.311523e-01,-2.445124e+02,4.311523e-01,-2.376929e+02,4.311523e-01,-1.877982e+02,4.311523e-01,-1.939246e+02,4.311523e-01,-2.675413e+02
4.316406e-01,-2.626277e+02,4.316406e-01,-2.573516e+02,4.316406e-01,-2.553915e+02,4.316406e-01,-2.528365e+02,4.316406e-01,-2.447981e+02,4.316406e-01,-2.368802e+02,4.316406e-01,-1.867657e+02,4.316406e-01,-1.917812e+02,4.316406e-01,-2.675237e+02
4.321289e-01,-2.617511e+02,4.321289e-01,-2.584834e+02,4.321289e-01,-2.565182e+02,4.321289e-01,-2.542808e+02,4.321289e-01,-2.482280e+02,4.321289e-01,-2.397923e+02,4.321289e-01,-1.875466e+02,4.321289e-01,-1.895937e+02,4.321289e-01,-2.675865e+02
4.326172e-01,-2.627582e+02,4.326172e-01,-2.601041e+02,4.326172e-01,-2.573482e+02,4.326172e-01,-2.534007e+02,4.326172e-01,-2.499010e+02,4.326172e-01,-2.374294e+02,4.326172e-01,-1.876317e+02,4.326172e-01,-1.884736e+02,4.326172e-01,-2.667567e+02
4.331055e-01,-2.620151e+02,4.331055e-01,-2.589750e+02,4.331055e-01,-2.549206e+02,4.331055e-01,-2.521802e+02,4.331055e-01,-2.481641e+02,4.331055e-01,-2.372608e+02,4.331055e-01,-1.900973e+02,4.331055e-01,-1.860875e+02,4.331055e-01,-2.678872e+02
4.335938e-01,-2.605493e+02,4.335938e-01,-2.583574e+02,4.335938e-01,-2.539435e+02,4.335938e-01,-2.528748e+02,4.335938e-01,-2.474159e+02,4.335938e-01,-2.382425e+02,4.335938e-01,-1.921660e+02,4.335938e-01,-1.849348e+02,4.335938e-01,-2.674178e+02
4.340820e-01,-2.619842e+02,4.340820e-01,-2.584723e+02,4.340820e-01,-2.542562e+02,4.340820e-01,-2.521480e+02,4.340820e-01,-2.476261e+02,4.340820e-01,-2.369045e+02,4.340820e-01,-1.970715e+02,4.340820e-01,-1.849579e+02,4.340820e-01,-2.670890e+02
4.345703e-01,-2.635842e+02,4.345703e-01,-2.596805e+02,4.345703e-01,-2.557872e+02,4.345703e-01,-2.516886e+02,4.345703e-01,-2.483648e+02,4.345703e-01,-2.369110e+02,4.345703e-01,-2.002402e+02,4.345703e-01,-1.845810e+02,4.345703e-01,-2.672867e+02
4.350586e-01,-2.616835e+02,4.350586e-01,-2.598206e+02,4.350586e-01,-2.552866e+02,4.350586e-01,-2.513206e+02,4.350586e-01,-2.476619e+02,4.350586e-01,-2.367898e+02,4.350586e-01,-1.930042e+02,4.350586e-01,-1.826133e+02,4.350586e-01,-2.670544e+02
4.355469e-01,-2.616592e+02,4.355469e-01,-2.597172e+02,4.355469e-01,-2.565074e+02,4.355469e-01,-2.523285e+02,4.355469e-01,-2.454013e+02,4.355469e-01,-2.375546e+02,4.355469e-01,-1.863048e+02,4.355469e-01,-1.815721e+02,4.355469e-01,-2.658810e+02
4.360352e-01,-2.623165e+02,4.360352e-01,-2.592262e+02,4.360352e-01,-2.573582e+02,4.360352e-01,-2.534026e+02,4.360352e-01,-2.470314e+02,4.360352e-01,-2.380208e+02,4.360352e-01,-1.815521e+02,4.360352e-01,-1.801808e+02,4.360352e-01,-2.626465e+02
4.365234e-01,-2.641558e+02,4.365234e-01,-2.624035e+02,4.365234e-01,-2.560112e+02,4.365234e-01,-2.519664e+02,4.365234e-01,-2.495848e+02,4.365234e-01,-2.371152e+02,4.365234e-01,-1.812697e+02,4.365234e-01,-1.804266e+02,4.365234e-01,-2.619197e+02
4.370117e-01,-2.638032e+02,4.370117e-01,-2.627363e+02,4.370117e-01,-2.542835e+02,4.370117e-01,-2.515325e+02,4.370117e-01,-2.493135e+02,4.370117e-01,-2.373960e+02,4.370117e-01,-1.797477e+02,4.370117e-01,-1.797862e+02,4.370117e-01,-2.584873e+02
4.375000e-01,-2.635373e+02,4.375000e-01,-2.603280e+02,4.375000e-01,-2.529788e+02,4.375000e-01,-2.527931e+02,4.375000e-01,-2.475994e+02,4.375000e-01,-2.368117e+02,4.375000e-01,-1.793422e+02,4.375000e-01,-1.778241e+02,4.375000e-01,-2.564460e+02
4.379883e-01,-2.660493e+02,4.379883e-01,-2.598577e+02,4.379883e-01,-2.536558e+02,4.379883e-01,-2.525816e+02,4.379883e-01,-2.485414e+02,4.379883e-01,-2.379236e+02,4.379883e-01,-1.812926e+02,4.379883e-01,-1.781381e+02,4.379883e-01,-2.573738e+02
4.384766e-01,-2.670974e+02,4.384766e-01,-2.590188e+02,4.384766e-01,-2.557044e+02,4.384766e-01,-2.536384e+02,4.384766e-01,-2.486039e+02,4.384766e-01,-2.383387e+02,4.384766e-01,-1.832399e+02,4.384766e-01,-1.799467e+02,4.384766e-01,-2.623159e+02
4.389648e-01,-2.640578e+02,4.389648e-01,-2.590894e+02,4.389648e-01,-2.561145e+02,4.389648e-01,-2.545590e+02,4.389648e-01,-2.477367e+02,4.389648e-01,-2.374072e+02,4.389648e-01,-1.845481e+02,4.389648e-01,-1.831644e+02,4.389648e-01,-2.635221e+02
4.394531e-01,-2.632738e+02,4.394531e-01,-2.596960e+02,4.394531e-01,-2.544849e+02,4.394531e-01,-2.558067e+02,4.394531e-01,-2.472943e+02,4.394531e-01,-2.370243e+02,4.394531e-01,-1.847584e+02,4.394531e-01,-1.861873e+02,4.394531e-01,-2.649337e+02
4.399414e-01,-2.612106e+02,4.399414e-01,-2.597323e+02,4.399414e-01,-2.529932e+02,4.399414e-01,-2.553471e+02,4.399414e-01,-2.471068e+02,4.399414e-01,-2.376417e+02,4.399414e-01,-1.846993e+02,4.399414e-01,-1.906027e+02,4.399414e-01,-2.663260e+02
4.404297e-01,-2.606742e+02,4.404297e-01,-2.609774e+02,4.404297e-01,-2.543988e+02,4.404297e-01,-2.540687e+02,4.404297e-01,-2.463375e+02,4.404297e-01,-2.382827e+02,4.404297e-01,-1.845810e+02,4.404297e-01,-1.982639e+02,4.404297e-01,-2.668956e+02
4.409180e-01,-2.627437e+02,4.409180e-01,-2.629094e+02,4.409180e-01,-2.565942e+02,4.409180e-01,-2.535937e+02,4.409180e-01,-2.466763e+02,4.409180e-01,-2.391898e+02,4.409180e-01,-1.870387e+02,4.409180e-01,-1.981742e+02,4.409180e-01,-2.666926e+02
4.414062e-01,-2.633840e+02,4.414062e-01,-2.602967e+02,4.414062e-01,-2.555171e+02,4.414062e-01,-2.540662e+02,4.414062e-01,-2.458106e+02,4.414062e-01,-2.394141e+02,4.414062e-01,-1.892373e+02,4.414062e-01,-1.936396e+02,4.414062e-01,-2.656894e+02
4.418945e-01,-2.625199e+02,4.418945e-01,-2.595769e+02,4.418945e-01,-2.565669e+02,4.418945e-01,-2.542446e+02,4.418945e-01,-2.441361e+02,4.418945e-01,-2.394563e+02,4.418945e-01,-1.877361e+02,4.418945e-01,-1.904102e+02,4.418945e-01,-2.649021e+02
4.423828e-01,-2.646130e+02,4.423828e-01,-2.596871e+02,4.423828e-01,-2.578089e+02,4.423828e-01,-2.560512e+02,4.423828e-01,-2.449099e+02,4.423828e-01,-2.383308e+02,4.423828e-01,-1.863050e+02,4.423828e-01,-1.873132e+02,4.423828e-01,-2.656039e+02
4.428711e-01,-2.632620e+02,4.428711e-01,-2.609000e+02,4.428711e-01,-2.565652e+02,4.428711e-01,-2.535581e+02,4.428711e-01,-2.456343e+02,4.428711e-01,-2.373219e+02,4.428711e-01,-1.875906e+02,4.428711e-01,-1.855513e+02,4.428711e-01,-2.669007e+02
4.433594e-01,-2.617743e+02,4.433594e-01,-2.601838e+02,4.433594e-01,-2.589380e+02,4.433594e-01,-2.528226e+02,4.433594e-01,-2.466833e+02,4.433594e-01,-2.370986e+02,4.433594e-01,-1.901305e+02,4.433594e-01,-1.837886e+02,4.433594e-01,-2.675400e+02
4.438477e-01,-2.623936e+02,4.438477e-01,-2.602386e+02,4.438477e-01,-2.598117e+02,4.438477e-01,-2.543924e+02,4.438477e-01,-2.472670e+02,4.438477e-01,-2.379667e+02,4.438477e-01,-1.913406e+02,4.438477e-01,-1.837725e+02,4.438477e-01,-2.686434e+02
4.443359e-01,-2.632266e+02,4.443359e-01,-2.621380e+02,4.443359e-01,-2.585924e+02,4.443359e-01,-2.543153e+02,4.443359e-01,-2.475631e+02,4.443359e-01,-2.394696e+02,4.443359e-01,-1.934025e+02,4.443359e-01,-1.842695e+02,4.443359e-01,-2.664450e+02
4.448242e-01,-2.621376e+02,4.448242e-01,-2.622548e+02,4.448242e-01,-2.585208e+02,4.448242e-01,-2.534536e+02,4.448242e-01,-2.472115e+02,4.448242e-01,-2.412616e+02,4.448242e-01,-1.956696e+02,4.448242e-01,-1.869855e+02,4.448242e-01,-2.667745e+02
4.453125e-01,-2.638377e+02,4.453125e-01,-2.606514e+02,4.453125e-01,-2.583834e+02,4.453125e-01,-2.536643e+02,4.453125e-01,-2.469032e+02,4.453125e-01,-2.420109e+02,4.453125e-01,-1.965076e+02,4.453125e-01,-1.882563e+02,4.453125e-01,-2.681101e+02
4.458008e-01,-2.662091e+02,4.458008e-01,-2.602652e+02,4.458008e-01,-2.580256e+02,4.458008e-01,-2.530459e+02,4.458008e-01,-2.467894e+02,4.458008e-01,-2.400707e+02,4.458008e-01,-1.961809e+02,4.458008e-01,-1.887550e+02,4.458008e-01,-2.683478e+02
4.462891e-01,-2.641421e+02,4.462891e-01,-2.619599e+02,4.462891e-01,-2.580724e+02,4.462891e-01,-2.539028e+02,4.462891e-01,-2.453523e+02,4.462891e-01,-2.399768e+02,4.462891e-01,-1.976464e+02,4.462891e-01,-1.890946e+02,4.462891e-01,-2.680627e+02
4.467773e-01,-2.629189e+02,4.467773e-01,-2.612499e+02,4.467773e-01,-2.576286e+02,4.467773e-01,-2.527231e+02,4.467773e-01,-2.468597e+02,4.467773e-01,-2.412859e+02,4.467773e-01,-1.972735e+02,4.467773e-01,-1.911408e+02,4.467773e-01,-2.675654e+02
4.472656e-01,-2.646102e+02,4.472656e-01,-2.595774e+02,4.472656e-01,-2.570563e+02,4.472656e-01,-2.528454e+02,4.472656e-01,-2.466013e+02,4.472656e-01,-2.422510e+02,4.472656e-01,-1.968084e+02,4.472656e-01,-1.921360e+02,4.472656e-01,-2.666350e+02
4.477539e-01,-2.644512e+02,4.477539e-01,-2.609520e+02,4.477539e-01,-2.564308e+02,4.477539e-01,-2.526353e+02,4.477539e-01,-2.454628e+02,4.477539e-01,-2.417831e+02,4.477539e-01,-1.985365e+02,4.477539e-01,-1.941024e+02,4.477539e-01,-2.678255e+02
4.482422e-01,-2.643675e+02,4.482422e-01,-2.629549e+02,4.482422e-01,-2.563553e+02,4.482422e-01,-2.527703e+02,4.482422e-01,-2.459372e+02,4.482422e-01,-2.392032e+02,4.482422e-01,-2.011117e+02,4.482422e-01,-1.992111e+02,4.482422e-01,-2.693453e+02
4.487305e-01,-2.640013e+02,4.487305e-01,-2.616337e+02,4.487305e-01,-2.563757e+02,4.487305e-01,-2.545310e+02,4.487305e-01,-2.464439e+02,4.487305e-01,-2.386558e+02,4.487305e-01,-2.034746e+02,4.487305e-01,-2.038824e+02,4.487305e-01,-2.691522e+02
4.492188e-01,-2.654532e+02,4.492188e-01,-2.620938e+02,4.492188e-01,-2.572380e+02,4.492188e-01,-2.550404e+02,4.492188e-01,-2.472428e+02,4.492188e-01,-2.393386e+02,4.492188e-01,-2.041680e+02,4.492188e-01,-2.075721e+02,4.492188e-01,-2.704579e+02
4.497070e-01,-2.678875e+02,4.497070e-01,-2.615889e+02,4.497070e-01,-2.586173e+02,4.497070e-01,-2.542065e+02,4.497070e-01,-2.484339e+02,4.497070e-01,-2.403528e+02,4.497070e-01,-2.036413e+02,4.497070e-01,-2.040307e+02,4.497070e-01,-2.692063e+02
4.501953e-01,-2.668854e+02,4.501953e-01,-2.609497e+02,4.501953e-01,-2.559502e+02,4.501953e-01,-2.532175e+02,4.501953e-01,-2.494053e+02,4.501953e-01,-2.414062e+02,4.501953e-01,-2.045881e+02,4.501953e-01,-1.985375e+02,4.501953e-01,-2.673864e+02
4.506836e-01,-2.640970e+02,4.506836e-01,-2.617813e+02,4.506836e-01,-2.536604e+02,4.506836e-01,-2.540157e+02,4.506836e-01,-2.486497e+02,4.506836e-01,-2.403120e+02,4.506836e-01,-2.045378e+02,4.506836e-01,-1.962806e+02,4.506836e-01,-2.669412e+02
4.511719e-01,-2.639818e+02,4.511719e-01,-2.607323e+02,4.511719e-01,-2.555424e+02,4.511719e-01,-2.542424e+02,4.511719e-01,-2.490625e+02,4.511719e-01,-2.395656e+02,4.511719e-01,-2.070950e+02,4.511719e-01,-1.934562e+02,4.511719e-01,-2.669809e+02
4.516602e-01,-2.633570e+02,4.516602e-01,-2.613434e+02,4.516602e-01,-2.573423e+02,4.516602e-01,-2.528538e+02,4.516602e-01,-2.476856e+02,4.516602e-01,-2.400567e+02,4.516602e-01,-2.067873e+02,4.516602e-01,-1.908227e+02,4.516602e-01,-2.657881e+02
4.521484e-01,-2.636006e+02,4.521484e-01,-2.629095e+02,4.521484e-01,-2.561787e+02,4.521484e-01,-2.544648e+02,4.521484e-01,-2.469338e+02,4.521484e-01,-2.414020e+02,4.521484e-01,-2.064931e+02,4.521484e-01,-8.620957e+01,4.521484e-01,-2.646870e+02
4.526367e-01,-2.644594e+02,4.526367e-01,-2.582482e+02,4.526367e-01,-2.548211e+02,4.526367e-01,-2.540246e+02,4.526367e-01,-2.483739e+02,4.526367e-01,-2.393680e+02,4.526367e-01,-2.097210e+02,4.526367e-01,-7.029198e+01,4.526367e-01,-2.645131e+02
4.531250e-01,-2.651131e+02,4.531250e-01,-2.540907e+02,4.531250e-01,-2.529200e+02,4.531250e-01,-2.536650e+02,4.531250e-01,-2.477568e+02,4.531250e-01,-2.365457e+02,4.531250e-01,-2.095950e+02,4.531250e-01,-6.578580e+01,4.531250e-01,-2.641811e+02
4.536133e-01,-2.658938e+02,4.536133e-01,-2.573032e+02,4.536133e-01,-2.562800e+02,4.536133e-01,-2.552518e+02,4.536133e-01,-2.470722e+02,4.536133e-01,-2.389488e+02,4.536133e-01,-2.089647e+02,4.536133e-01,-7.029198e+01,4.536133e-01,-2.666473e+02
4.541016e-01,-2.644499e+02,4.541016e-01,-2.608035e+02,4.541016e-01,-2.582204e+02,4.541016e-01,-2.554382e+02,4.541016e-01,-2.486619e+02,4.541016e-01,-2.409147e+02,4.541016e-01,-2.084896e+02,4.541016e-01,-8.620958e+01,4.541016e-01,-2.660521e+02
4.545898e-01,-2.638198e+02,4.545898e-01,-2.618526e+02,4.545898e-01,-2.584747e+02,4.545898e-01,-2.541647e+02,4.545898e-01,-2.479552e+02,4.545898e-01,-2.407069e+02,4.545898e-01,-2.082783e+02,4.545898e-01,-1.893092e+02,4.545898e-01,-2.670488e+02
4.550781e-01,-2.632303e+02,4.550781e-01,-2.612572e+02,4.550781e-01,-2.581886e+02,4.550781e-01,-2.535607e+02,4.550781e-01,-2.471987e+02,4.550781e-01,-2.412832e+02,4.550781e-01,-2.083598e+02,4.550781e-01,-1.893706e+02,4.550781e-01,-2.678830e+02
4.555664e-01,-2.637875e+02,4.555664e-01,-2.594767e+02,4.555664e-01,-2.584490e+02,4.555664e-01,-2.555412e+02,4.555664e-01,-2.468653e+02,4.555664e-01,-2.412540e+02,4.555664e-01,-2.096925e+02,4.555664e-01,-1.899726e+02,4.555664e-01,-2.688577e+02
4.560547e-01,-2.641111e+02,4.560547e-01,-2.596585e+02,4.560547e-01,-2.583203e+02,4.560547e-01,-2.568080e+02,4.560547e-01,-2.469570e+02,4.560547e-01,-2.425580e+02,4.560547e-01,-2.114943e+02,4.560547e-01,-1.895201e+02,4.560547e-01,-2.701131e+02
4.565430e-01,-2.639965e+02,4.565430e-01,-2.614060e+02,4.565430e-01,-2.573771e+02,4.565430e-01,-2.547339e+02,4.565430e-01,-2.477253e+02,4.565430e-01,-2.437264e+02,4.565430e-01,-2.122572e+02,4.565430e-01,-1.881574e+02,4.565430e-01,-2.683358e+02
4.570312e-01,-2.657002e+02,4.570312e-01,-2.609400e+02,4.570312e-01,-2.561346e+02,4.570312e-01,-2.535023e+02,4.570312e-01,-2.469954e+02,4.570312e-01,-2.428887e+02,4.570312e-01,-2.109526e+02,4.570312e-01,-1.893463e+02,4.570312e-01,-2.685217e+02
4.575195e-01,-2.652795e+02,4.575195e-01,-2.613553e+02,4.575195e-01,-2.568549e+02,4.575195e-01,-2.530754e+02,4.575195e-01,-2.484169e+02,4.575195e-01,-2.415787e+02,4.575195e-01,-2.121744e+02,4.575195e-01,-1.904641e+02,4.575195e-01,-2.690910e+02
4.580078e-01,-2.670872e+02,4.580078e-01,-2.617753e+02,4.580078e-01,-2.569565e+02,4.580078e-01,-2.543369e+02,4.580078e-01,-2.505350e+02,4.580078e-01,-2.422403e+02,4.580078e-01,-2.131063e+02,4.580078e-01,-1.898452e+02,4.580078e-01,-2.708054e+02
4.584961e-01,-2.659919e+02,4.584961e-01,-2.622561e+02,4.584961e-01,-2.559321e+02,4.584961e-01,-2.541648e+02,4.584961e-01,-2.491563e+02,4.584961e-01,-2.416687e+02,4.584961e-01,-2.135935e+02,4.584961e-01,-1.906626e+02,4.584961e-01,-2.714841e+02
4.589844e-01,-2.646889e+02,4.589844e-01,-2.633359e+02,4.589844e-01,-2.567354e+02,4.589844e-01,-2.525608e+02,4.589844e-01,-2.488414e+02,4.589844e-01,-2.411255e+02,4.589844e-01,-2.139477e+02,4.589844e-01,-1.938759e+02,4.589844e-01,-2.731278e+02
4.594727e-01,-2.659758e+02,4.594727e-01,-2.632911e+02,4.594727e-01,-2.580634e+02,4.594727e-01,-2.525915e+02,4.594727e-01,-2.495663e+02,4.594727e-01,-2.422963e+02,4.594727e-01,-2.150980e+02,4.594727e-01,-1.959463e+02,4.594727e-01,-2.732234e+02
